Price[1000Eur],City,Brand,Body,1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty
33.93,1,0,3,0.01,150,10,0,0,0,0,2
34.247,1,0,3,67.935,190,6,1,0,0,0,2
36.5,1,0,3,82.0,313,2,1,0,1,1,2
39.203,1,0,3,0.01,150,10,0,0,0,0,2
32.88,1,0,3,12.8,150,9,1,0,0,0,2
31.204,1,0,3,26.791999999999998,150,9,1,0,0,0,2
35.688,1,0,3,6.104,150,9,1,0,0,0,2
38.872,1,0,3,62.818999999999996,245,6,0,0,0,1,2
37.999,1,0,3,107.5,231,6,1,0,0,0,0
32.988,1,0,3,0.01,110,10,0,1,0,0,2
38.173,1,0,3,0.01,150,10,0,0,0,0,2
38.173,1,0,3,0.01,150,10,0,0,0,0,2
37.999,1,0,3,101.807,190,6,1,0,0,0,0
34.188,1,0,3,0.01,150,10,0,0,0,0,2
36.98,1,0,3,6.0,150,9,0,1,0,0,2
34.681,1,0,3,3.0,150,10,0,0,0,0,2
32.143,1,0,3,14.626,150,9,1,0,0,0,2
30.95,1,0,3,6.5,150,9,0,1,0,0,2
34.506,1,0,3,7.9,150,9,1,0,0,0,1
31.204,1,0,3,29.956999999999997,150,9,1,0,0,0,2
37.65,1,0,3,10.675,150,9,1,1,0,0,2
30.55,1,0,3,26.671999999999997,150,9,1,0,0,0,0
31.89,1,0,3,46.9,150,6,0,1,0,1,2
35.688,1,0,3,0.01,116,10,1,0,0,0,2
33.88,1,0,3,7.9,150,9,0,1,0,0,2
31.316,1,0,3,16.141,150,9,1,0,0,0,2
34.9,1,0,3,64.646,150,6,1,0,0,0,0
37.388000000000005,1,0,3,0.01,150,10,0,0,0,0,2
35.9,1,0,3,50.478,150,6,0,1,0,0,0
30.69,1,0,3,7.3,110,9,0,1,0,0,2
39.203,1,0,3,0.01,150,10,0,0,0,0,2
37.98,1,0,3,17.5,150,9,1,0,0,0,2
39.9,1,0,3,20.0,150,8,2,0,1,1,2
36.945,1,0,3,75.35,230,6,0,0,0,0,0
38.76,1,0,3,19.17,150,9,1,1,0,0,2
34.688,1,0,3,0.01,150,10,1,0,0,0,2
35.98,1,0,3,17.2,190,7,0,0,0,1,2
32.747,1,0,3,29.65,150,7,1,1,0,0,2
32.97,1,0,3,38.5,150,6,0,0,0,1,0
33.44,1,0,3,21.673000000000002,190,7,0,0,0,0,0
35.45,1,0,3,64.5,150,7,0,0,0,1,1
34.946999999999996,1,0,3,36.443000000000005,190,6,0,0,0,0,2
37.133,1,0,3,59.122,300,7,0,0,0,0,2
33.899,1,0,3,55.233000000000004,150,6,0,0,0,1,2
35.74,1,0,3,91.4,286,5,1,0,0,0,2
36.47,1,0,3,12.5,150,9,1,0,0,0,2
35.63,1,0,3,58.791000000000004,190,6,0,0,0,0,2
38.288000000000004,1,0,3,0.01,150,10,1,0,0,0,2
35.92,1,0,3,23.680999999999997,190,7,0,0,0,0,1
33.98,1,0,3,57.125,190,6,1,0,0,0,2
33.69,1,0,3,55.5,190,6,1,0,0,0,1
32.28,1,0,3,23.5,150,9,1,0,0,0,2
39.87,1,0,3,58.735,190,7,1,0,0,0,2
39.869,1,0,3,6.12,150,9,0,0,0,0,1
33.506,1,0,3,46.1,190,7,0,0,0,0,1
36.999,1,0,3,98.0,286,7,1,0,0,0,2
33.961,1,0,3,25.951,150,8,0,0,0,0,0
36.78,1,0,3,20.6,150,8,1,0,0,0,2
34.665,1,0,3,45.721000000000004,150,8,0,0,0,0,0
30.9,1,0,3,32.0,150,7,0,0,1,1,2
39.946999999999996,1,0,3,8.185,150,9,0,0,0,0,2
38.88,1,0,3,2.4,150,9,1,0,0,0,2
32.98,1,0,3,10.05,150,9,1,0,0,0,2
39.5,1,0,3,70.0,218,5,1,0,1,0,2
37.88,1,0,3,4.5280000000000005,150,9,0,1,0,0,1
31.111,1,0,3,54.0,190,4,1,0,0,0,1
35.43,1,0,3,5.625,150,9,1,1,0,0,2
35.647,1,0,3,34.304,190,7,1,0,0,0,2
34.671,1,0,3,27.436,150,6,0,1,0,1,2
35.969,1,0,3,45.607,300,6,0,0,0,0,1
33.39,1,0,3,7.65,150,9,1,0,0,0,2
39.949,1,0,3,18.612000000000002,190,6,0,0,0,0,1
36.625,1,0,3,0.09300000000000001,150,9,0,0,0,0,2
36.625,1,0,3,0.092,150,9,0,0,0,0,2
39.945,1,0,3,55.15,150,7,1,0,0,0,0
30.695,1,0,3,55.295,150,7,1,0,0,0,0
34.946999999999996,1,0,3,39.804,190,6,0,0,0,0,2
39.446999999999996,1,0,3,67.214,367,7,2,0,0,0,2
35.29,1,0,3,55.45,190,6,1,0,0,0,1
37.97,1,0,3,8.292,150,9,1,0,0,0,0
39.999,1,0,3,71.0,326,3,1,0,1,1,2
31.96,1,0,3,98.264,230,6,0,0,0,0,1
38.43,1,0,3,89.21600000000001,252,5,0,0,0,0,2
34.57,1,0,3,36.556999999999995,150,8,0,1,0,0,2
34.48,1,0,3,55.4,190,7,0,0,0,3,2
30.78,1,0,3,7.99,150,9,0,1,0,0,2
39.99,1,0,3,7.0,150,9,0,0,0,0,1
39.87,1,0,3,82.375,286,6,1,0,0,0,2
37.82,1,0,3,9.0,150,8,0,1,0,0,0
34.946999999999996,1,0,3,53.621,190,6,0,0,0,0,2
40.0,1,0,3,44.915,190,6,1,0,1,0,2
36.999,1,0,3,110.875,286,5,1,0,0,1,0
42.39,1,0,3,93.3,360,6,2,0,0,0,0
42.98,1,0,3,69.918,286,6,1,0,0,0,0
44.79,1,0,3,12.7,170,9,2,0,0,0,2
43.87,1,0,3,5.3,170,8,2,0,0,0,2
42.9,1,0,3,56.9,286,5,1,0,0,0,1
44.98,1,0,3,19.41,170,8,2,0,0,0,2
42.94,1,0,3,31.3,313,7,2,0,0,0,0
49.91,1,0,3,10.9,313,8,2,0,0,0,2
44.49,1,0,3,27.8,313,8,2,0,0,0,2
48.32,1,0,3,1.1,170,9,2,0,0,0,0
47.95,1,0,3,45.9,408,6,2,0,0,0,0
48.99,1,0,3,41.538000000000004,313,7,2,0,0,0,0
47.98,1,0,3,26.691,367,7,2,0,0,0,2
47.9,1,0,3,40.3,360,6,2,0,0,0,1
43.9,1,0,3,14.751,245,7,0,0,0,0,1
43.89,1,0,3,30.724,313,7,2,0,0,0,2
41.8,1,0,3,26.5,150,8,0,0,1,1,2
49.43,1,0,3,10.696,170,8,2,0,0,0,0
43.19,1,0,3,48.6,215,7,2,0,0,0,2
41.96,1,0,3,46.808,299,7,2,0,0,0,1
43.1,1,0,3,3.7769999999999997,170,9,2,0,1,0,2
46.99,1,0,3,48.7,286,7,1,0,0,2,0
47.99,1,0,3,0.01,163,9,1,0,0,0,2
47.123000000000005,1,0,3,12.011,204,9,2,0,1,0,2
44.9,1,0,3,4.95,170,9,2,0,1,0,2
42.7,1,0,3,22.5,150,9,0,0,1,0,2
43.0,1,0,3,89.0,272,4,1,0,1,1,2
42.7,1,0,3,10.0,150,9,0,0,1,1,2
43.0,1,0,3,22.0,265,8,0,0,1,0,2
41.998999999999995,1,0,3,14.0,190,9,0,0,1,0,2
50.0,1,0,3,104.0,435,4,1,0,1,1,2
43.8,1,0,3,16.0,150,8,2,0,1,0,2
41.398999999999994,1,0,3,11.0,150,9,2,0,1,0,2
41.998999999999995,1,0,3,155.999,435,3,1,0,0,1,2
44.948,1,0,3,40.418,190,6,1,0,0,1,2
41.78,1,0,3,12.9,150,9,1,0,0,0,2
41.85,1,0,3,10.25,150,9,1,0,0,0,1
48.799,1,0,3,72.0,272,3,1,0,1,2,2
42.5,1,0,3,12.9,204,7,1,0,1,1,2
49.448,1,0,3,54.17,347,6,1,0,0,0,2
46.49,1,0,3,17.6,200,9,1,0,0,1,2
40.9,1,0,3,73.984,286,6,1,0,0,0,2
41.446999999999996,1,0,3,77.501,299,7,2,0,0,0,2
41.448,1,0,3,38.176,204,7,1,0,0,1,2
48.77,1,0,3,28.185,200,9,1,0,0,0,0
44.88,1,0,3,51.855,354,5,0,1,0,0,1
46.0,1,0,3,71.0,354,4,0,0,1,0,2
41.44,1,0,3,9.9,150,10,0,0,0,0,0
48.9,1,0,3,8.562999999999999,204,9,0,0,0,0,2
48.25,1,0,3,142.5,272,4,1,0,1,1,2
42.949,1,0,3,56.481,245,6,0,0,0,1,1
40.7,1,0,3,26.0,200,8,1,0,1,1,2
49.88,1,0,3,59.865,354,6,0,0,0,0,2
45.95,1,0,3,13.0,150,9,1,0,0,0,2
44.98,1,0,3,27.3,354,4,0,0,0,0,1
48.7,1,0,3,40.0,252,7,2,0,1,0,2
49.948,1,0,3,55.376000000000005,347,6,1,0,0,0,2
45.199,1,0,3,7.8,150,9,1,0,1,0,2
44.998999999999995,1,0,3,10.4,150,9,0,0,1,1,2
44.95,1,0,3,91.48100000000001,347,7,1,0,0,0,2
41.898999999999994,1,0,3,109.366,231,7,1,0,0,0,0
41.78,1,0,3,11.6,200,9,1,0,0,0,2
44.9,1,0,3,38.7,215,7,2,0,1,1,2
41.9,1,0,3,7.9,170,9,2,0,0,1,0
42.9,1,0,3,12.6,150,9,0,0,0,0,1
41.59,1,0,3,55.336000000000006,150,8,0,0,0,0,1
46.48,1,0,3,80.243,286,6,1,0,0,0,2
46.873000000000005,1,0,3,49.111000000000004,354,5,0,0,0,1,2
43.8,1,0,3,12.293,150,9,0,0,1,1,2
42.369,1,0,3,8.923,150,9,0,0,0,0,1
43.9,1,0,3,18.75,150,9,0,0,0,0,1
42.88,1,0,3,41.159,190,7,1,0,0,0,2
46.79,1,0,3,122.641,272,3,1,0,1,1,2
41.9,1,0,3,58.486000000000004,190,6,1,0,0,0,0
49.99,1,0,3,153.0,435,4,1,0,1,0,2
48.888000000000005,1,0,3,27.0,200,8,1,0,1,0,2
48.9,1,0,3,11.5,300,9,0,0,0,0,1
44.2,1,0,3,9.0,245,9,2,0,1,1,2
41.9,1,0,3,54.3,190,6,1,0,0,0,1
48.75,1,0,3,10.5,245,8,2,0,1,1,2
42.498999999999995,1,0,3,164.5,272,3,1,0,0,0,1
44.87,1,0,3,190.33,272,5,1,0,0,0,2
40.98,1,0,3,36.1,245,6,0,0,0,0,0
49.948,1,0,3,46.893,286,7,1,0,0,0,2
40.938,1,0,3,3.0,150,10,1,0,0,0,2
41.38,1,0,3,17.1,200,9,1,0,0,0,2
41.38,1,0,3,17.2,200,9,1,0,0,0,2
43.49,1,0,3,3.0,150,10,0,0,0,0,0
40.719,1,0,3,6.553999999999999,150,9,0,0,0,0,2
46.49,1,0,3,6.0,150,9,0,1,0,0,2
44.95,1,0,3,17.3,204,8,1,0,1,1,2
45.93,1,0,3,79.517,354,5,0,0,0,0,2
40.946999999999996,1,0,3,30.75,299,7,2,0,0,0,2
40.788000000000004,1,0,3,0.01,150,10,0,0,0,0,2
44.4,1,0,3,29.0,150,8,1,0,1,0,2
48.288000000000004,1,0,3,3.5,170,9,2,0,0,0,2
49.83,1,0,3,18.224,150,9,1,0,0,0,2
45.908,1,0,3,0.01,150,9,1,0,0,0,2
44.0,1,0,3,87.0,286,6,1,0,1,0,2
49.9,1,0,3,133.0,347,7,1,0,0,0,2
41.98,1,0,3,5.0,150,10,0,0,0,0,2
49.946999999999996,1,0,3,60.38,231,6,1,0,0,0,2
41.0,1,0,3,13.5,245,8,2,0,1,1,2
42.5,1,0,3,140.0,272,3,1,0,1,0,2
42.0,1,0,3,36.0,190,7,1,0,1,0,2
43.8,1,0,3,4.4,150,9,1,0,0,0,2
41.372,1,0,3,15.658,150,9,1,0,0,0,2
40.336999999999996,1,0,3,95.5,367,6,2,0,0,0,0
45.9,1,0,3,26.65,313,8,2,0,0,0,1
41.99,1,0,3,46.8,150,8,1,0,0,0,2
45.496,1,0,3,18.81,200,9,1,0,0,0,2
46.229,1,0,3,22.928,150,9,1,0,0,0,2
46.82,1,0,3,25.3,313,7,2,0,0,0,0
48.38,1,0,3,9.9,150,10,1,0,0,0,0
43.21,1,0,3,67.22,252,7,2,0,0,0,2
47.0,1,0,3,22.0,245,8,2,0,1,0,2
42.468999999999994,1,0,3,26.991,150,9,0,0,0,0,1
44.2,1,0,3,9.0,245,9,2,0,1,1,2
40.847,1,0,3,70.986,190,7,1,0,0,0,2
43.45,1,0,3,5.5,150,9,1,0,0,0,2
41.599,1,0,3,11.5,150,8,2,0,0,1,0
41.381,1,0,3,3.0,150,10,0,0,0,0,2
43.505,1,0,3,77.9,367,7,2,0,0,1,0
45.178999999999995,1,0,3,15.719000000000001,150,9,1,1,0,0,2
44.9,1,0,3,9.4,150,9,1,0,0,0,1
44.98,1,0,3,25.254,190,6,1,0,0,0,2
44.5,1,0,3,31.5,200,8,1,0,1,1,2
45.946999999999996,1,0,3,36.298,190,6,1,0,0,0,2
47.79,1,0,3,32.486,200,8,1,0,0,1,0
40.78,1,0,3,22.7,200,9,1,0,0,0,2
49.647,1,0,3,86.71700000000001,286,6,1,0,0,0,2
41.89,1,0,3,27.168000000000003,150,9,1,0,0,0,2
47.45,1,0,3,4.5,150,10,0,0,0,0,2
42.44,1,0,3,9.9,150,10,0,0,0,0,0
49.9,1,0,3,27.65,204,9,1,0,0,0,1
45.79,1,0,3,80.5,218,5,1,0,0,1,2
42.347,1,0,3,26.058000000000003,367,7,2,0,0,0,2
48.3,1,0,3,69.85,347,6,1,0,0,0,1
40.9,1,0,3,82.5,245,7,0,0,0,0,1
44.9,1,0,3,8.4,150,9,0,0,0,0,1
49.51,1,0,3,8.0,150,9,1,0,0,0,0
47.2,1,0,3,9.5,245,9,2,0,1,0,2
40.347,1,0,3,58.394,367,7,2,0,0,0,2
44.946999999999996,1,0,3,57.541000000000004,354,5,0,0,0,0,2
44.9,1,0,3,28.5,150,9,1,0,0,0,1
47.955,1,0,3,21.322,300,9,0,0,0,0,2
43.9,1,0,3,79.99,286,6,1,0,0,0,1
43.9,1,0,3,2.2,150,9,0,0,0,0,1
42.97,1,0,3,16.5,150,8,0,0,0,0,2
41.59,1,0,3,96.021,286,6,1,0,0,0,2
45.89,1,0,3,44.6,408,6,2,0,0,0,2
43.45,1,0,3,16.25,150,9,1,0,0,0,2
48.5,1,0,3,95.0,272,4,1,0,1,1,2
45.188,1,0,3,0.01,150,10,1,0,0,0,2
41.88,1,0,3,15.359000000000002,150,9,0,0,0,0,1
47.747,1,0,3,87.43799999999999,367,7,2,0,0,0,2
43.63,1,0,3,16.7,150,9,0,0,0,0,2
40.4,1,0,3,52.2,190,4,1,0,1,1,2
49.49,1,0,3,12.95,347,6,1,0,0,0,1
42.446000000000005,1,0,3,35.1,204,7,1,0,0,0,0
41.622,1,0,3,11.125,150,9,1,0,0,0,2
45.87,1,0,3,59.6,408,6,2,0,0,0,2
43.426,1,0,3,0.02,150,9,1,0,0,0,2
46.248000000000005,1,0,3,51.942,230,7,0,0,0,0,2
40.647,1,0,3,60.06100000000001,367,6,2,0,0,0,2
42.47,1,0,3,27.5,200,9,1,0,0,0,2
49.88,1,0,3,50.5,408,7,2,0,0,0,2
49.99,1,0,3,46.7,204,9,1,0,0,1,2
47.89,1,0,3,4.612,150,9,1,0,0,0,2
47.498999999999995,1,0,3,17.0,245,8,2,0,1,0,2
47.9,1,0,3,9.2,150,9,0,0,0,0,1
48.946999999999996,1,0,3,44.95,252,8,2,0,0,0,0
46.66,1,0,3,77.983,347,6,1,0,0,0,1
48.888000000000005,1,0,3,0.01,300,10,0,0,0,0,2
48.53,1,0,3,25.991999999999997,252,7,2,0,0,0,2
40.88,1,0,3,5.912999999999999,150,9,0,0,0,0,1
43.933,1,0,3,56.2,408,6,2,0,0,0,2
45.946999999999996,1,0,3,35.91,367,7,2,0,0,0,2
47.946999999999996,1,0,3,9.295,200,9,1,0,0,0,2
45.46,1,0,3,15.364,300,8,0,0,0,0,2
41.98,1,0,3,25.624000000000002,200,8,1,0,0,1,2
46.79,1,0,3,9.5,150,9,1,0,0,0,2
41.288000000000004,1,0,3,0.01,150,10,1,0,0,0,2
40.946999999999996,1,0,3,48.68,367,7,2,0,0,0,2
43.83,1,0,3,72.65899999999999,252,7,0,0,0,0,2
42.98,1,0,3,42.295,313,7,2,0,0,1,2
48.55,1,0,3,8.0,150,9,0,0,0,0,2
46.9,1,0,3,11.1,245,9,2,0,0,0,2
42.049,1,0,3,14.1,150,10,0,0,0,0,2
41.9,1,0,3,138.31,286,6,1,0,0,0,0
44.2,1,0,3,9.0,245,9,2,0,1,1,2
48.669,1,0,3,40.446999999999996,408,6,2,0,0,1,1
42.446999999999996,1,0,3,33.869,367,7,2,0,0,0,2
40.99,1,0,3,89.6,286,6,1,0,0,0,1
43.8,1,0,3,33.9,245,8,2,0,0,1,2
47.65,1,0,3,5.2,150,10,0,0,0,0,2
47.347,1,0,3,41.855,367,7,2,0,0,0,2
49.98,1,0,3,16.0,150,9,0,0,0,0,2
49.47,1,0,3,14.3,200,9,1,0,0,0,2
49.47,1,0,3,15.7,200,9,1,0,0,0,2
49.96,1,0,3,85.0,286,5,1,0,0,1,1
46.93,1,0,3,26.2,230,6,0,0,0,0,2
43.9,1,0,3,13.6,150,9,1,0,0,0,1
41.446999999999996,1,0,3,26.239,299,7,2,0,0,0,2
42.4,1,0,3,4.95,150,9,1,0,0,0,1
56.98,1,0,3,10.5,265,9,2,0,0,0,2
51.81,1,0,3,9.5,204,9,2,0,0,0,2
56.88,1,0,3,10.9,313,9,2,0,0,0,2
56.92,1,0,3,23.2,408,7,2,0,0,1,0
55.998999999999995,1,0,3,78.22800000000001,400,8,0,0,0,0,0
51.94,1,0,3,77.72800000000001,408,6,2,0,0,0,1
53.98,1,0,3,33.442,313,7,2,0,0,0,2
54.589,1,0,3,0.5,286,10,1,0,0,0,1
71.89,1,0,3,3.0,265,10,0,0,0,0,2
53.98,1,0,3,17.5,204,9,2,0,0,1,2
58.98,1,0,3,10.92,204,9,2,0,0,0,2
54.74,1,0,3,19.9,204,9,2,0,0,0,0
69.999,1,0,3,149.5,435,7,1,0,0,0,0
50.89,1,0,3,18.8,204,8,2,0,0,0,2
64.97,1,0,3,39.964,408,8,2,0,0,0,0
71.98,1,0,3,14.9,341,9,1,0,0,0,2
52.805,1,0,3,32.5,286,7,1,0,0,0,0
60.77,1,0,3,16.840999999999998,204,8,2,0,0,0,0
69.98,1,0,3,74.626,286,6,1,0,0,0,2
74.87,1,0,3,14.9,299,10,2,0,0,0,0
55.99,1,0,3,27.8,347,7,2,0,0,0,1
65.88,1,0,3,31.1,340,9,0,0,0,0,2
50.82,1,0,3,39.99,313,7,2,0,0,0,0
59.3,1,0,3,5.6,265,9,0,0,1,1,2
52.998999999999995,1,0,3,1.0,245,9,0,0,1,0,2
57.995,1,0,3,3.7,204,9,1,0,1,0,2
61.998999999999995,1,0,3,80.2,272,5,1,0,0,0,0
64.49,1,0,3,12.415,408,9,2,0,0,0,0
53.89,1,0,3,2.6660000000000004,204,8,2,0,0,0,0
69.47,1,0,3,24.366999999999997,340,9,0,0,0,0,0
64.96,1,0,3,19.421,299,8,2,0,0,0,1
53.785,1,0,3,56.485,286,6,1,0,0,0,0
62.998999999999995,1,0,3,106.0,435,5,1,0,0,1,2
54.95,1,0,3,9.631,313,9,2,0,0,0,1
66.3,1,0,3,87.0,286,7,1,0,0,0,1
68.9,1,0,3,71.3,286,7,1,0,0,0,0
55.9,1,0,3,4.8,204,9,2,0,1,0,2
61.92,1,0,3,4.9,204,9,2,0,1,0,2
59.9,1,0,3,7.9,204,9,2,0,1,0,2
59.8,1,0,3,5.0,299,9,2,0,1,0,2
59.998999999999995,1,0,3,12.0,204,9,1,0,1,0,2
58.5,1,0,3,19.0,204,9,1,0,1,1,2
53.949,1,0,3,61.248000000000005,286,6,1,0,0,1,2
57.199,1,0,3,99.999,435,4,1,0,0,1,2
51.8,1,0,3,91.587,272,4,1,0,0,1,0
52.0,1,0,3,6.0,204,9,2,0,1,0,2
62.3,1,0,3,23.0,204,10,1,0,1,0,2
63.998999999999995,1,0,3,5.8,299,10,2,0,1,0,2
53.21,1,0,3,5.2,150,10,1,0,0,0,2
51.99,1,0,3,147.0,435,3,1,0,0,1,0
59.99,1,0,3,7.0,265,10,2,0,1,0,2
58.69,1,0,3,10.0,299,9,2,0,1,0,2
55.498999999999995,1,0,3,37.3,272,6,1,0,0,1,0
58.93,1,0,3,11.554,204,9,1,0,0,0,2
52.8,1,0,3,100.0,286,6,1,0,0,0,0
56.9,1,0,3,12.7,200,9,1,0,0,0,1
51.9,1,0,3,3.9,245,9,2,0,1,0,2
57.849,1,0,3,57.196000000000005,286,6,1,0,0,1,2
69.99,1,0,3,29.8,435,4,1,0,0,1,2
52.89,1,0,3,6.1,150,10,1,0,0,0,2
60.998999999999995,1,0,3,7.5,299,9,2,0,1,1,2
53.949,1,0,3,67.605,286,6,1,0,0,1,2
57.45,1,0,3,1.7,313,9,2,0,0,0,2
54.5,1,0,3,4.466,200,9,1,0,0,0,2
54.263999999999996,1,0,3,22.154,265,9,0,0,0,0,2
57.448,1,0,3,15.943,245,9,0,0,0,0,2
59.8,1,0,3,3.4139999999999997,204,9,1,0,0,0,2
59.99,1,0,3,0.01,204,9,1,0,0,0,2
59.97,1,0,3,9.9,204,10,1,0,0,0,0
66.9,1,0,3,52.0,286,6,1,0,0,1,2
58.33,1,0,3,10.345999999999998,200,9,1,0,0,0,2
59.98,1,0,3,38.341,204,8,1,0,0,0,2
57.98,1,0,3,32.5,265,9,0,0,0,0,2
63.97,1,0,3,6.09,299,9,2,0,0,0,1
58.82899999999999,1,0,3,78.399,231,6,1,0,0,1,2
63.9,1,0,3,10.0,204,9,1,0,1,0,2
52.519,1,0,3,31.838,204,8,1,0,0,0,0
54.32,1,0,3,26.925,286,9,1,0,0,0,2
57.65,1,0,3,6.5,150,10,0,0,0,0,2
54.98,1,0,3,18.5,299,9,2,0,0,0,2
58.76,1,0,3,9.5,204,10,0,0,0,0,2
59.998999999999995,1,0,3,0.298,204,9,1,0,0,0,2
59.869,1,0,3,3.0,200,10,1,0,0,0,2
66.64699999999999,1,0,3,73.793,286,6,1,0,0,0,2
69.9,1,0,3,33.87,286,5,1,0,0,1,2
59.98,1,0,3,13.0,299,9,2,0,1,1,2
58.506,1,0,3,29.9,299,8,2,0,0,0,1
59.926,1,0,3,15.0,299,9,2,0,0,1,0
61.99,1,0,3,9.9,200,9,1,0,0,0,2
57.49,1,0,3,2.0,150,10,2,0,0,0,1
56.769,1,0,3,73.994,347,7,1,0,0,0,1
69.888,1,0,3,52.773,400,8,0,0,0,0,0
55.9,1,0,3,146.95,435,4,1,0,0,1,0
64.9,1,0,3,56.7,286,7,1,0,0,0,1
58.4,1,0,3,105.9,231,7,1,0,0,0,1
57.96,1,0,3,25.0,347,7,1,0,0,1,1
53.488,1,0,3,0.01,204,10,1,0,0,0,2
52.93,1,0,3,61.976000000000006,200,7,1,0,0,0,2
60.98,1,0,3,5.2,204,10,0,0,0,0,2
59.99,1,0,3,0.01,204,9,1,0,0,0,2
58.98,1,0,3,6.9,204,10,1,0,0,0,0
52.9,1,0,3,35.9,367,7,2,0,0,0,0
58.998999999999995,1,0,3,0.01,204,9,1,0,0,0,2
59.79,1,0,3,17.0,299,9,2,0,0,0,2
53.89,1,0,3,0.059000000000000004,200,9,1,0,0,0,2
53.89,1,0,3,5.5,245,9,0,0,0,0,2
53.89,1,0,3,0.05,200,9,1,0,0,0,2
53.89,1,0,3,0.055,200,9,1,0,0,0,2
60.49,1,0,3,3.1,204,9,1,0,0,0,2
56.5,1,0,3,24.5,354,6,0,0,1,1,2
62.89,1,0,3,4.8,204,9,1,0,0,0,2
66.21,1,0,3,0.29100000000000004,204,9,1,0,0,0,2
54.582,1,0,3,23.789,265,9,0,0,0,0,2
61.583999999999996,1,0,3,49.751000000000005,400,6,0,0,0,1,2
56.98,1,0,3,31.9,286,9,1,0,0,0,2
59.99,1,0,3,0.3,204,9,1,0,0,0,2
50.9,1,0,3,8.2,204,9,0,0,0,0,1
59.839,1,0,3,34.834,286,6,1,0,0,1,2
52.21,1,0,3,9.665,163,9,1,0,0,0,2
57.9,1,0,3,28.25,299,9,2,0,0,0,1
57.898999999999994,1,0,3,129.0,374,4,2,0,1,1,2
51.946999999999996,1,0,3,5.2379999999999995,150,9,0,0,0,0,2
55.99,1,0,3,75.0,347,7,1,0,0,1,1
54.3,1,0,3,19.9,299,7,2,0,1,0,2
69.9,1,0,3,125.9,286,6,1,0,0,0,2
59.5,1,0,3,0.8,204,10,0,0,1,0,2
52.588,1,0,3,0.01,204,10,1,0,0,0,2
62.98,1,0,3,38.5,408,8,2,0,0,0,2
59.97,1,0,3,10.802999999999999,341,8,1,0,0,0,0
54.99,1,0,3,73.5,272,5,1,0,0,1,2
59.97,1,0,3,8.043,313,9,2,0,0,0,0
60.89,1,0,3,3.248,204,9,1,0,0,0,2
65.9,1,0,3,94.554,286,5,1,0,0,0,2
58.9,1,0,3,135.0,286,6,1,0,1,0,2
62.95,1,0,3,7.0,313,9,2,0,0,0,2
61.88,1,0,3,28.694000000000003,408,7,2,0,0,0,1
69.0,1,0,3,9.5,400,8,0,0,1,0,2
55.488,1,0,3,0.01,265,9,0,0,0,0,2
74.949,1,0,3,19.625,408,8,2,0,0,0,2
69.389,1,0,3,15.2,400,9,0,0,0,0,2
51.148,1,0,3,13.66,299,8,2,0,0,0,2
50.998999999999995,1,0,3,4.9,245,8,2,0,1,0,2
68.37899999999999,1,0,3,5.129,408,9,2,0,0,0,2
57.9,1,0,3,8.5,204,9,2,0,1,0,2
65.98,1,0,3,35.5,400,8,0,0,0,0,2
53.403,1,0,3,6.0,150,9,1,0,0,1,0
57.88,1,0,3,61.5,347,7,1,0,0,0,2
50.77,1,0,3,42.668,265,8,2,0,0,0,0
50.975,1,0,3,27.4,252,8,2,0,0,0,0
58.89,1,0,3,18.957,367,9,2,0,0,0,2
50.98,1,0,3,19.5,204,9,1,0,0,0,2
50.9,1,0,3,25.0,286,7,1,0,1,0,2
59.95,1,0,3,105.0,286,6,1,0,0,0,0
63.5,1,0,3,149.251,435,5,1,0,0,0,2
59.108999999999995,1,0,3,11.999,200,10,1,0,0,0,2
72.44,1,0,3,42.785,340,7,0,0,0,0,0
58.983999999999995,1,0,3,2.7,204,9,1,0,0,0,2
52.12,1,0,3,20.0,231,8,1,0,0,0,0
55.8,1,0,3,20.2,252,7,2,0,1,1,2
60.4,1,0,3,16.1,204,9,1,0,0,0,2
74.9,1,0,3,0.085,341,9,1,0,0,0,0
52.88,1,0,3,32.995,408,6,2,0,0,0,1
54.583999999999996,1,0,3,18.257,265,9,0,0,0,0,2
53.98,1,0,3,16.8,265,9,0,0,0,0,2
50.6,1,0,3,7.2,300,10,0,0,0,0,0
55.82,1,0,3,9.2,265,8,0,0,0,0,0
57.88,1,0,3,19.133,408,8,2,0,0,0,0
56.66,1,0,3,67.7,347,7,1,0,0,0,2
73.9,1,0,3,76.253,286,7,1,0,0,0,1
62.9,1,0,3,71.95,341,8,1,0,0,0,1
56.79,1,0,3,62.038999999999994,408,7,2,0,0,0,2
54.88,1,0,3,16.595,204,9,1,0,0,0,1
58.998999999999995,1,0,3,3.0,150,10,1,0,0,0,2
51.773999999999994,1,0,3,19.8,204,9,1,0,0,1,2
64.79,1,0,3,21.528000000000002,400,8,0,0,0,0,0
50.783,1,0,3,11.964,200,9,1,0,0,0,2
65.9,1,0,3,89.98899999999999,286,6,1,0,0,0,0
56.9,1,0,3,29.0,408,6,2,0,0,0,2
74.98,1,0,3,4.95,400,9,0,0,0,0,0
62.881,1,0,3,27.158,340,9,0,0,0,0,2
58.98,1,0,3,0.054000000000000006,265,9,0,0,0,0,2
66.0,1,0,3,59.0,435,5,1,0,1,2,2
69.547,1,0,3,38.528,367,8,2,0,0,0,2
